VehicleType,ChargingStation,TimeToChargePerUnit
V18,C90,420
V18,C91,480
V18,C92,480
V18,C93,480
V18,C94,300
V18,C95,540
V18,C96,420
V18,C97,480
V18,C98,360
V18,C99,300
V18,C100,360
V18,C101,420
V18,C102,420
V18,C103,540
V18,C104,300
V18,C105,420
V18,C106,300
V18,C107,360
V18,C108,480
V18,C109,360
V18,C110,480
V18,C111,360
V18,C112,540
V18,C113,300
V18,C114,300
V18,C115,360
V18,C116,300
V18,C117,300
V18,C118,540
V18,C119,540
V18,C120,300
V18,C121,360
V18,C122,480
V18,C123,300
V18,C124,420
V18,C125,540
V18,C126,420
V18,C127,480
V18,C128,420
V18,C129,360
V18,C130,480
V18,C131,420
V18,C132,420
V18,C133,540
V18,C134,420
V18,C135,480
V18,C136,480
V18,C137,420
V18,C138,420
V18,C139,360
V18,C140,540
V18,C141,540
V18,C142,540
V18,C143,540
V18,C144,420
V18,C145,360
V18,C146,300
V18,C147,300
V18,C148,480
V18,C149,300
V18,C150,360
V18,C151,360
V18,C152,480
V18,C153,540
V18,C154,360
V18,C155,480
V18,C156,300
V18,C157,420
V18,C158,360
V18,C159,420
V18,C160,300
V18,C161,540
V18,C162,420
V18,C163,300
V18,C164,300
V18,C165,360
V18,C166,300
V18,C167,480
V18,C168,360
V18,C169,480
V18,C170,540
V18,C171,300
V18,C172,540
V18,C173,300
V18,C174,420
V18,C175,480
V18,C176,540
V18,C177,300
V18,C178,300
V18,C179,300
V18,C180,420
V18,C181,480
V18,C182,540
V18,C183,480
V18,C184,540
V18,C185,300
V18,C186,300
V18,C187,300
V18,C188,300
V18,C189,540
V18,C190,300
V18,C191,480
V18,C192,540
V18,C193,300
V18,C194,540
V18,C195,420
V18,C196,420
V18,C197,300
V18,C198,300
V18,C199,300
V18,C200,480
V19,C1,480
V19,C2,420
V19,C3,540
V19,C4,540
V19,C5,420
V19,C6,360
V19,C7,420
V19,C8,480
V19,C9,540
V19,C10,300
V19,C11,360
V19,C12,360
V19,C13,420
V19,C14,480
V19,C15,540
V19,C16,360
V19,C17,360
V19,C18,360
V19,C19,540
V19,C20,360
V19,C21,480
V19,C22,480
V19,C23,480
V19,C24,360
V19,C25,420
V19,C26,420
V19,C27,300
V19,C28,360
V19,C29,300
V19,C30,420
V19,C31,360
V19,C32,300
V19,C33,480
V19,C34,420
V19,C35,540
V19,C36,420
V19,C37,540
V19,C38,300
V19,C39,480
V19,C40,540
V19,C41,300
V19,C42,360
V19,C43,540
V19,C44,300
V19,C45,480
V19,C46,480
V19,C47,300
V19,C48,300
V19,C49,360
V19,C50,360
V19,C51,360
V19,C52,420
V19,C53,300
V19,C54,480
V19,C55,300
V19,C56,300
V19,C57,300
V19,C58,360
V19,C59,420
V19,C60,360
V19,C61,540
V19,C62,420
V19,C63,300
V19,C64,420
V19,C65,480
V19,C66,420
V19,C67,480
V19,C68,480
V19,C69,360
V19,C70,360
V19,C71,360
V19,C72,300
V19,C73,420
V19,C74,360
V19,C75,420
V19,C76,480
V19,C77,300
V19,C78,480
V19,C79,540
V19,C80,360
V19,C81,300
V19,C82,360
V19,C83,420
V19,C84,480
V19,C85,300
V19,C86,300
V19,C87,360
V19,C88,360
V19,C89,540
V19,C90,420
V19,C91,360
V19,C92,540
V19,C93,300
V19,C94,300
V19,C95,480
V19,C96,540
V19,C97,480
V19,C98,420
V19,C99,540
V19,C100,360
V19,C101,300
V19,C102,420
V19,C103,540
V19,C104,360
V19,C105,300
V19,C106,300
V19,C107,480
V19,C108,420
V19,C109,300
V19,C110,360
V19,C111,300
V19,C112,540
V19,C113,300
V19,C114,300
V19,C115,420
V19,C116,360
V19,C117,360
V19,C118,420
V19,C119,540
V19,C120,300
V19,C121,360
V19,C122,360
V19,C123,420
V19,C124,480
V19,C125,360
V19,C126,300
V19,C127,360
V19,C128,360
V19,C129,540
V19,C130,540
V19,C131,480
V19,C132,480
V19,C133,300
V19,C134,420
V19,C135,360
V19,C136,360
V19,C137,540
V19,C138,480
V19,C139,420
V19,C140,420
V19,C141,480
V19,C142,480
V19,C143,360
V19,C144,480
V19,C145,480
V19,C146,540
V19,C147,420
V19,C148,300
V19,C149,540
V19,C150,300
V19,C151,540
V19,C152,540
V19,C153,360
V19,C154,480
V19,C155,420
V19,C156,540
V19,C157,540
V19,C158,300
V19,C159,360
V19,C160,360
V19,C161,360
V19,C162,360
V19,C163,420
V19,C164,420
V19,C165,300
V19,C166,360
V19,C167,360
V19,C168,360
V19,C169,480
V19,C170,360
V19,C171,480
V19,C172,360
V19,C173,420
V19,C174,300
V19,C175,480
V19,C176,360
V19,C177,360
V19,C178,360
V19,C179,540
V19,C180,360
V19,C181,420
V19,C182,480
V19,C183,300
V19,C184,300
V19,C185,360
V19,C186,540
V19,C187,540
V19,C188,300
V19,C189,420
V19,C190,420
V19,C191,420
V19,C192,420
V19,C193,360
V19,C194,540
V19,C195,420
V19,C196,360
V19,C197,360
V19,C198,540
V19,C199,480
V19,C200,420
V20,C1,540
V20,C2,360
V20,C3,420
V20,C4,360
V20,C5,300
V20,C6,300
V20,C7,360
V20,C8,420
V20,C9,480
V20,C10,300
V20,C11,540
V20,C12,420
V20,C13,360
V20,C14,360
V20,C15,360
V20,C16,420
V20,C17,420
V20,C18,420
V20,C19,360
V20,C20,420
V20,C21,480
V20,C22,480
V20,C23,540
V20,C24,540
V20,C25,540
V20,C26,540
V20,C27,420
V20,C28,480
V20,C29,300
V20,C30,480
V20,C31,540
V20,C32,480
V20,C33,480
V20,C34,540
V20,C35,540
V20,C36,300
V20,C37,540
V20,C38,300
V20,C39,480
V20,C40,300
V20,C41,300
V20,C42,420
V20,C43,360
V20,C44,300
V20,C45,480
V20,C46,540
V20,C47,420
V20,C48,540
V20,C49,480
V20,C50,360
V20,C51,480
V20,C52,480
V20,C53,360
V20,C54,360
V20,C55,540
V20,C56,540
V20,C57,360
V20,C58,480
V20,C59,360
V20,C60,540
V20,C61,360
V20,C62,540
V20,C63,480
V20,C64,360
V20,C65,360
V20,C66,360
V20,C67,420
V20,C68,360
V20,C69,480
V20,C70,360
V20,C71,300
V20,C72,420
V20,C73,540
V20,C74,360
V20,C75,420
V20,C76,540
V20,C77,420
V20,C78,540
V20,C79,540
V20,C80,480
V20,C81,360
V20,C82,360
V20,C83,420
V20,C84,540
V20,C85,540
V20,C86,300
V20,C87,480
V20,C88,300
V20,C89,480
V20,C90,480
V20,C91,540
V20,C92,360
V20,C93,480
V20,C94,420
V20,C95,420
V20,C96,360
V20,C97,360
V20,C98,480
V20,C99,360
V20,C100,480
V20,C101,360
V20,C102,300
V20,C103,420
V20,C104,300
V20,C105,360
V20,C106,540
V20,C107,300
V20,C108,300
V20,C109,420
V20,C110,360
V20,C111,420
V20,C112,360
V20,C113,480
V20,C114,480
V20,C115,420
V20,C116,540
V20,C117,360
V20,C118,540
V20,C119,360
V20,C120,480
V20,C121,480
V20,C122,480
V20,C123,480
V20,C124,420
V20,C125,540
V20,C126,300
V20,C127,480
V20,C128,360
V20,C129,480
V20,C130,360
V20,C131,540
V20,C132,420
V20,C133,480
V20,C134,300
V20,C135,480
V20,C136,360
V20,C137,360
V20,C138,360
V20,C139,540
V20,C140,360
V20,C141,360
V20,C142,420
V20,C143,540
V20,C144,540
V20,C145,540
V20,C146,540
V20,C147,360
V20,C148,300
V20,C149,480
V20,C150,300
V20,C151,300
V20,C152,480
V20,C153,300
V20,C154,360
V20,C155,360
V20,C156,360
V20,C157,480
V20,C158,420
V20,C159,300
V20,C160,300
V20,C161,420
V20,C162,360
V20,C163,480
V20,C164,300
V20,C165,480
V20,C166,420
V20,C167,420
V20,C168,300
V20,C169,480
V20,C170,540
V20,C171,540
V20,C172,360
V20,C173,300
V20,C174,360
V20,C175,480
V20,C176,480
V20,C177,480
V20,C178,360
V20,C179,540
V20,C180,480
V20,C181,480
V20,C182,360
V20,C183,300
V20,C184,480
V20,C185,540
V20,C186,420
V20,C187,420
V20,C188,360
V20,C189,420
V20,C190,420
V20,C191,540
V20,C192,420
V20,C193,420
V20,C194,480
V20,C195,480
V20,C196,480
V20,C197,300
V20,C198,420
V20,C199,300
V20,C200,420
V21,C1,300
V21,C2,420
V21,C3,420
V21,C4,420
V21,C5,540
V21,C6,480
V21,C7,360
V21,C8,420
V21,C9,360
V21,C10,360
V21,C11,480
V21,C12,300
V21,C13,540
V21,C14,420
V21,C15,420
V21,C16,420
V21,C17,540
V21,C18,540
V21,C19,420
V21,C20,540
V21,C21,420
V21,C22,480
V21,C23,420
V21,C24,480
V21,C25,420
V21,C26,300
V21,C27,360
V21,C28,420
V21,C29,540
V21,C30,360
V21,C31,420
V21,C32,420
V21,C33,480
V21,C34,360
V21,C35,300
V21,C36,360
V21,C37,360
V21,C38,300
V21,C39,540
V21,C40,420
V21,C41,540
V21,C42,480
V21,C43,300
V21,C44,300
V21,C45,360
V21,C46,540
V21,C47,360
V21,C48,480
V21,C49,420
V21,C50,360
V21,C51,540
V21,C52,540
V21,C53,480
V21,C54,300
V21,C55,420
V21,C56,360
V21,C57,420
V21,C58,360
V21,C59,480
V21,C60,480
V21,C61,300
V21,C62,540
V21,C63,540
V21,C64,420
V21,C65,480
V21,C66,540
V21,C67,300
V21,C68,360
V21,C69,420
V21,C70,480
V21,C71,300
V21,C72,300
V21,C73,360
V21,C74,480
V21,C75,420
V21,C76,420
V21,C77,540
V21,C78,540
V21,C79,480
V21,C80,360
V21,C81,300
V21,C82,420
V21,C83,540
V21,C84,540
V21,C85,480
V21,C86,300
V21,C87,300
V21,C88,480
V21,C89,420
V21,C90,420
V21,C91,300
V21,C92,300
V21,C93,420
V21,C94,540
V21,C95,540
V21,C96,360
V21,C97,360
V21,C98,540
V21,C99,540
V21,C100,300
V21,C101,420
V21,C102,300
V21,C103,480
V21,C104,540
V21,C105,480
V21,C106,540
V21,C107,360
V21,C108,540
V21,C109,480
V21,C110,420
V21,C111,480
V21,C112,480
V21,C113,540
V21,C114,300
V21,C115,300
V21,C116,300
V21,C117,420
V21,C118,420
V21,C119,480
V21,C120,480
V21,C121,360
V21,C122,540
V21,C123,300
V21,C124,300
V21,C125,420
V21,C126,300
V21,C127,300
V21,C128,360
V21,C129,480
V21,C130,360
V21,C131,300
V21,C132,540
V21,C133,420
V21,C134,540
V21,C135,300
V21,C136,360
V21,C137,360
V21,C138,480
V21,C139,480
V21,C140,420
V21,C141,300
V21,C142,360
V21,C143,360
V21,C144,480
V21,C145,480
V21,C146,300
V21,C147,540
V21,C148,360
V21,C149,360
V21,C150,360
V21,C151,300
V21,C152,360
V21,C153,480
V21,C154,300
V21,C155,420
V21,C156,540
V21,C157,420
V21,C158,480
V21,C159,420
V21,C160,480
V21,C161,480
V21,C162,480
V21,C163,360
V21,C164,420
V21,C165,420
V21,C166,540
V21,C167,540
V21,C168,540
V21,C169,420
V21,C170,480
V21,C171,480
V21,C172,480
V21,C173,420
V21,C174,300
V21,C175,300
V21,C176,420
V21,C177,360
V21,C178,360
V21,C179,540
V21,C180,480
V21,C181,540
V21,C182,300
V21,C183,360
V21,C184,360
V21,C185,300
V21,C186,480
V21,C187,360
V21,C188,540
V21,C189,300
V21,C190,480
V21,C191,360
V21,C192,540
V21,C193,420
V21,C194,300
V21,C195,540
V21,C196,360
V21,C197,360
V21,C198,540
V21,C199,540
V21,C200,420
V22,C1,540
V22,C2,300
V22,C3,480
V22,C4,480
V22,C5,360
V22,C6,360
V22,C7,480
V22,C8,480
V22,C9,360
V22,C10,540
V22,C11,300
V22,C12,540
V22,C13,420
V22,C14,360
V22,C15,480
V22,C16,300
V22,C17,300
V22,C18,360
V22,C19,540
V22,C20,540
V22,C21,540
V22,C22,540
V22,C23,480
V22,C24,420
V22,C25,540
V22,C26,300
V22,C27,540
V22,C28,360
V22,C29,300
V22,C30,300
V22,C31,420
V22,C32,540
V22,C33,540
V22,C34,480
V22,C35,360
V22,C36,300
V22,C37,540
V22,C38,540
V22,C39,420
V22,C40,360
V22,C41,540
V22,C42,300
V22,C43,420
V22,C44,360
V22,C45,540
V22,C46,480
V22,C47,420
V22,C48,540
V22,C49,540
V22,C50,480
V22,C51,540
V22,C52,420
V22,C53,480
V22,C54,480
V22,C55,360
V22,C56,360
V22,C57,540
V22,C58,540
V22,C59,480
V22,C60,300
V22,C61,420
V22,C62,420
V22,C63,300
V22,C64,360
V22,C65,540
V22,C66,360
V22,C67,540
V22,C68,300
V22,C69,480
V22,C70,360
V22,C71,360
V22,C72,300
V22,C73,480
V22,C74,480
V22,C75,480
V22,C76,300
V22,C77,360
V22,C78,300
V22,C79,360
V22,C80,300
V22,C81,300
V22,C82,300
V22,C83,540
V22,C84,300
V22,C85,420
V22,C86,480
V22,C87,480
V22,C88,420
V22,C89,300
V22,C90,300
V22,C91,300
V22,C92,300
V22,C93,480
V22,C94,540
V22,C95,480
V22,C96,300
V22,C97,300
V22,C98,540
V22,C99,480
V22,C100,360
V22,C101,300
V22,C102,540
V22,C103,360
V22,C104,360
V22,C105,360
V22,C106,360
V22,C107,420
V22,C108,480
V22,C109,300
V22,C110,540
V22,C111,540
V22,C112,480
V22,C113,540
V22,C114,540
V22,C115,480
V22,C116,540
V22,C117,540
V22,C118,540
V22,C119,540
V22,C120,360
V22,C121,360
V22,C122,540
V22,C123,360
V22,C124,420
V22,C125,300
V22,C126,420
V22,C127,300
V22,C128,360
V22,C129,360
V22,C130,540
V22,C131,360
V22,C132,420
V22,C133,300
V22,C134,360
V22,C135,360
V22,C136,540
V22,C137,300
V22,C138,480
V22,C139,360
V22,C140,540
V22,C141,480
V22,C142,420
V22,C143,540
V22,C144,300
V22,C145,300
V22,C146,300
V22,C147,420
V22,C148,360
V22,C149,420
V22,C150,540
V22,C151,420
V22,C152,540
V22,C153,480
V22,C154,540
V22,C155,360
V22,C156,360
V22,C157,540
V22,C158,420
V22,C159,300
V22,C160,360
V22,C161,480
V22,C162,360
V22,C163,420
V22,C164,360
V22,C165,360
V22,C166,480
V22,C167,300
V22,C168,360
V22,C169,420
V22,C170,540
V22,C171,480
V22,C172,480
V22,C173,420
V22,C174,480
V22,C175,360
V22,C176,540
V22,C177,360
V22,C178,480
V22,C179,300
V22,C180,480
V22,C181,540
V22,C182,540
V22,C183,360
V22,C184,540
V22,C185,480
V22,C186,480
V22,C187,540
V22,C188,360
V22,C189,420
V22,C190,420
V22,C191,480
V22,C192,420
V22,C193,480
V22,C194,480
V22,C195,300
V22,C196,480
V22,C197,360
V22,C198,480
V22,C199,480
V22,C200,300
V23,C1,540
V23,C2,540
V23,C3,540
V23,C4,360
V23,C5,480
V23,C6,300
V23,C7,540
V23,C8,420
V23,C9,420
V23,C10,300
V23,C11,420
V23,C12,360
V23,C13,420
V23,C14,540
V23,C15,420
V23,C16,540
V23,C17,540
V23,C18,420
V23,C19,420
V23,C20,360
V23,C21,300
V23,C22,360
V23,C23,360
V23,C24,420
V23,C25,300
V23,C26,540
V23,C27,360
V23,C28,300
V23,C29,360
V23,C30,420
V23,C31,420
V23,C32,420
V23,C33,420
V23,C34,480
V23,C35,360
V23,C36,540
V23,C37,360
V23,C38,300
V23,C39,540
V23,C40,480
V23,C41,480
V23,C42,300
V23,C43,360
V23,C44,360
V23,C45,420
V23,C46,300
V23,C47,540
V23,C48,300
V23,C49,420
V23,C50,360
V23,C51,540
V23,C52,360
V23,C53,480
V23,C54,300
V23,C55,540
V23,C56,300
V23,C57,300
V23,C58,300
V23,C59,300
V23,C60,420
V23,C61,360
V23,C62,480
V23,C63,300
V23,C64,480
V23,C65,300
V23,C66,540
V23,C67,540
V23,C68,300
V23,C69,360
V23,C70,540
V23,C71,420
V23,C72,360
V23,C73,420
V23,C74,300
V23,C75,420
V23,C76,300
V23,C77,300
V23,C78,480
V23,C79,420
V23,C80,420
V23,C81,540
V23,C82,480
V23,C83,360
V23,C84,300
V23,C85,480
V23,C86,480
V23,C87,540
V23,C88,300
V23,C89,300
V23,C90,420
V23,C91,540
V23,C92,480
V23,C93,540
V23,C94,480
V23,C95,480
V23,C96,480
V23,C97,300
V23,C98,540
V23,C99,540
V23,C100,300
V23,C101,480
V23,C102,420
V23,C103,300
V23,C104,360
V23,C105,360
V23,C106,360
V23,C107,480
V23,C108,480
V23,C109,300
V23,C110,480
V23,C111,300
V23,C112,480
V23,C113,420
V23,C114,360
V23,C115,420
V23,C116,300
V23,C117,360
V23,C118,420
V23,C119,480
V23,C120,360
V23,C121,480
V23,C122,540
V23,C123,480
V23,C124,360
V23,C125,300
V23,C126,300
V23,C127,420
V23,C128,480
V23,C129,420
V23,C130,480
V23,C131,420
V23,C132,360
V23,C133,300
V23,C134,480
V23,C135,360
V23,C136,480
V23,C137,420
V23,C138,480
V23,C139,420
V23,C140,540
V23,C141,360
V23,C142,360
V23,C143,360
V23,C144,540
V23,C145,540
V23,C146,480
V23,C147,300
V23,C148,480
V23,C149,360
V23,C150,360
V23,C151,540
V23,C152,540
V23,C153,480
V23,C154,360
V23,C155,300
V23,C156,300
V23,C157,300
V23,C158,420
V23,C159,540
V23,C160,540
V23,C161,360
V23,C162,360
V23,C163,540
V23,C164,540
V23,C165,420
V23,C166,420
V23,C167,300
V23,C168,300
V23,C169,480
V23,C170,480
V23,C171,480
V23,C172,360
V23,C173,360
V23,C174,360
V23,C175,360
V23,C176,420
V23,C177,540
V23,C178,420
V23,C179,360
V23,C180,420
V23,C181,360
V23,C182,540
V23,C183,360
V23,C184,300
V23,C185,360
V23,C186,360
V23,C187,300
V23,C188,360
V23,C189,420
V23,C190,540
V23,C191,540
V23,C192,360
V23,C193,540
V23,C194,360
V23,C195,480
V23,C196,480
V23,C197,420
V23,C198,540
V23,C199,540
V23,C200,480
V24,C1,540
V24,C2,540
V24,C3,300
V24,C4,540
V24,C5,360
V24,C6,420
V24,C7,540
V24,C8,480
V24,C9,360
V24,C10,300
V24,C11,540
V24,C12,300
V24,C13,420
V24,C14,540
V24,C15,420
V24,C16,540
V24,C17,420
V24,C18,360
V24,C19,360
V24,C20,420
V24,C21,300
V24,C22,360
V24,C23,540
V24,C24,480
V24,C25,480
V24,C26,300
V24,C27,360
V24,C28,360
V24,C29,480
V24,C30,300
V24,C31,540
V24,C32,420
V24,C33,480
V24,C34,540
V24,C35,300
V24,C36,300
V24,C37,360
V24,C38,420
V24,C39,420
V24,C40,360
V24,C41,540
V24,C42,360
V24,C43,420
V24,C44,540
V24,C45,360
V24,C46,480
V24,C47,360
V24,C48,420
V24,C49,480
V24,C50,360
V24,C51,300
V24,C52,420
V24,C53,540
V24,C54,360
V24,C55,420
V24,C56,360
V24,C57,480
V24,C58,300
V24,C59,420
V24,C60,360
V24,C61,540
V24,C62,420
V24,C63,480
V24,C64,300
V24,C65,420
V24,C66,480
V24,C67,360
V24,C68,360
V24,C69,420
V24,C70,360
V24,C71,540
V24,C72,300
V24,C73,480
V24,C74,360
V24,C75,540
V24,C76,300
V24,C77,360
V24,C78,480
V24,C79,300
V24,C80,540
V24,C81,540
V24,C82,480
V24,C83,360
V24,C84,540
V24,C85,480
V24,C86,480
V24,C87,540
V24,C88,420
V24,C89,480
V24,C90,360
V24,C91,540
V24,C92,540
V24,C93,300
V24,C94,480
V24,C95,300
V24,C96,300
V24,C97,420
V24,C98,540
V24,C99,360
V24,C100,300
V24,C101,420
V24,C102,300
V24,C103,480
V24,C104,420
V24,C105,540
V24,C106,540
V24,C107,300
V24,C108,540
V24,C109,540
V24,C110,420
V24,C111,480
V24,C112,300
V24,C113,480
V24,C114,300
V24,C115,420
V24,C116,420
V24,C117,360
V24,C118,480
V24,C119,540
V24,C120,360
V24,C121,360
V24,C122,420
V24,C123,360
V24,C124,540
V24,C125,300
V24,C126,420
V24,C127,480
V24,C128,300
V24,C129,480
V24,C130,300
V24,C131,540
V24,C132,300
V24,C133,540
V24,C134,480
V24,C135,480
V24,C136,300
V24,C137,420
V24,C138,420
V24,C139,420
V24,C140,480
V24,C141,540
V24,C142,360
V24,C143,420
V24,C144,360
V24,C145,540
V24,C146,360
V24,C147,540
V24,C148,360
V24,C149,300
V24,C150,360
V24,C151,540
V24,C152,300
V24,C153,360
V24,C154,480
V24,C155,480
V24,C156,360
V24,C157,420
V24,C158,480
V24,C159,540
V24,C160,480
V24,C161,480
V24,C162,420
V24,C163,540
V24,C164,300
V24,C165,420
V24,C166,480
V24,C167,360
V24,C168,540
V24,C169,360
V24,C170,540
V24,C171,420
V24,C172,540
V24,C173,540
V24,C174,420
V24,C175,300
V24,C176,300
V24,C177,300
V24,C178,480
V24,C179,360
V24,C180,540
V24,C181,540
V24,C182,360
V24,C183,300
V24,C184,360
V24,C185,480
V24,C186,420
V24,C187,540
V24,C188,540
V24,C189,360
V24,C190,480
V24,C191,480
V24,C192,420
V24,C193,540
V24,C194,420
V24,C195,420
V24,C196,540
V24,C197,540
V24,C198,420
V24,C199,360
V24,C200,300
V25,C1,540
V25,C2,420
V25,C3,300
V25,C4,420
V25,C5,420
V25,C6,480
V25,C7,540
V25,C8,300
V25,C9,480
V25,C10,420
V25,C11,300
V25,C12,540
V25,C13,300
V25,C14,420
V25,C15,360
V25,C16,300
V25,C17,420
V25,C18,540
V25,C19,420
V25,C20,480
V25,C21,360
V25,C22,420
V25,C23,300
V25,C24,300
V25,C25,540
V25,C26,360
V25,C27,300
V25,C28,540
V25,C29,360
V25,C30,420
V25,C31,300
V25,C32,480
V25,C33,480
V25,C34,480
V25,C35,480
V25,C36,540
V25,C37,480
V25,C38,420
V25,C39,480
V25,C40,300
V25,C41,360
V25,C42,540
V25,C43,360
V25,C44,420
V25,C45,300
V25,C46,540
V25,C47,540
V25,C48,420
V25,C49,480
V25,C50,420
V25,C51,360
V25,C52,540
V25,C53,540
V25,C54,540
V25,C55,540
V25,C56,360
V25,C57,300
V25,C58,480
V25,C59,300
V25,C60,360
V25,C61,360
V25,C62,420
V25,C63,360
V25,C64,360
V25,C65,420
V25,C66,360
V25,C67,420
V25,C68,300
V25,C69,300
V25,C70,540
V25,C71,300
V25,C72,420
V25,C73,480
V25,C74,420
V25,C75,540
V25,C76,360
V25,C77,300
V25,C78,360
V25,C79,420
V25,C80,300
V25,C81,420
V25,C82,480
V25,C83,540
V25,C84,300
V25,C85,360
V25,C86,480
V25,C87,540
V25,C88,300
V25,C89,420
V25,C90,300
V25,C91,480
V25,C92,540
V25,C93,480
V25,C94,300
V25,C95,300
V25,C96,360
V25,C97,540
V25,C98,540
V25,C99,300
V25,C100,540
V25,C101,360
V25,C102,480
V25,C103,420
V25,C104,420
V25,C105,300
V25,C106,300
V25,C107,300
V25,C108,480
V25,C109,420
V25,C110,480
V25,C111,300
V25,C112,420
V25,C113,540
V25,C114,540
V25,C115,420
V25,C116,300
V25,C117,360
V25,C118,360
V25,C119,480
V25,C120,540
V25,C121,300
V25,C122,480
V25,C123,420
V25,C124,300
V25,C125,480
V25,C126,300
V25,C127,540
V25,C128,360
V25,C129,360
V25,C130,360
V25,C131,300
V25,C132,480
V25,C133,300
V25,C134,540
V25,C135,300
V25,C136,420
V25,C137,420
V25,C138,420
V25,C139,540
V25,C140,300
V25,C141,540
V25,C142,300
V25,C143,480
V25,C144,420
V25,C145,480
V25,C146,360
V25,C147,420
V25,C148,480
V25,C149,540
V25,C150,540
V25,C151,300
V25,C152,360
V25,C153,480
V25,C154,420
V25,C155,360
V25,C156,540
V25,C157,420
V25,C158,420
V25,C159,480
V25,C160,300
V25,C161,360
V25,C162,300
V25,C163,540
V25,C164,540
V25,C165,420
V25,C166,420
V25,C167,360
V25,C168,480
V25,C169,420
V25,C170,540
V25,C171,420
V25,C172,300
V25,C173,480
V25,C174,300
V25,C175,300
V25,C176,480
V25,C177,360
V25,C178,480
V25,C179,300
V25,C180,360
V25,C181,480
V25,C182,420
V25,C183,300
V25,C184,480
V25,C185,300
V25,C186,360
V25,C187,360
V25,C188,300
V25,C189,480
V25,C190,540
V25,C191,540
V25,C192,540
V25,C193,300
V25,C194,480
V25,C195,360
V25,C196,480
V25,C197,540
V25,C198,480
V25,C199,420
V25,C200,360
V26,C1,420
V26,C2,420
V26,C3,360
V26,C4,360
V26,C5,420
V26,C6,480
V26,C7,420
V26,C8,360
V26,C9,540
V26,C10,300
V26,C11,420
V26,C12,360
V26,C13,420
V26,C14,420
V26,C15,480
V26,C16,360
V26,C17,420
V26,C18,420
V26,C19,420
V26,C20,360
V26,C21,360
V26,C22,420
V26,C23,360
V26,C24,420
V26,C25,480
V26,C26,480
V26,C27,300
V26,C28,480
V26,C29,420
V26,C30,540
V26,C31,540
V26,C32,360
V26,C33,420
V26,C34,540
V26,C35,480
V26,C36,480
V26,C37,480
V26,C38,300
V26,C39,300
V26,C40,420
V26,C41,480
V26,C42,540
V26,C43,360
V26,C44,420
V26,C45,420
V26,C46,360
V26,C47,300
V26,C48,360
V26,C49,420
V26,C50,420
V26,C51,540
V26,C52,480
V26,C53,420
V26,C54,480
V26,C55,360
V26,C56,540
V26,C57,360
V26,C58,300
V26,C59,540
V26,C60,360
V26,C61,480
V26,C62,420
V26,C63,300
V26,C64,360
V26,C65,360
V26,C66,480
V26,C67,480
V26,C68,300
V26,C69,480
V26,C70,420
V26,C71,420
V26,C72,420
V26,C73,360
V26,C74,480
V26,C75,300
V26,C76,420
V26,C77,480
V26,C78,420
V26,C79,420
V26,C80,360
V26,C81,480
V26,C82,360
V26,C83,360
V26,C84,480
V26,C85,420
V26,C86,480
V26,C87,360
V26,C88,420
V26,C89,540
V26,C90,420
V26,C91,420
V26,C92,360
V26,C93,360
V26,C94,300
V26,C95,300
V26,C96,480
V26,C97,480
V26,C98,420
V26,C99,540
V26,C100,540
V26,C101,300
V26,C102,540
V26,C103,540
V26,C104,480
V26,C105,540
V26,C106,300
V26,C107,540
V26,C108,300
V26,C109,420
V26,C110,420
V26,C111,480
V26,C112,300
V26,C113,540
V26,C114,360
V26,C115,480
V26,C116,420
V26,C117,480
V26,C118,360
V26,C119,300
V26,C120,420
V26,C121,420
V26,C122,360
V26,C123,480
V26,C124,420
V26,C125,360
V26,C126,360
V26,C127,540
V26,C128,420
V26,C129,360
V26,C130,480
V26,C131,420
V26,C132,480
V26,C133,360
V26,C134,420
V26,C135,480
V26,C136,360
V26,C137,540
V26,C138,420
V26,C139,540
V26,C140,480
V26,C141,480
V26,C142,360
V26,C143,300
V26,C144,420
V26,C145,360
V26,C146,300
V26,C147,540
V26,C148,360
V26,C149,540
V26,C150,300
V26,C151,420
V26,C152,420
V26,C153,480
V26,C154,420
V26,C155,360
V26,C156,300
V26,C157,480
V26,C158,540
V26,C159,420
V26,C160,420
V26,C161,360
V26,C162,540
V26,C163,480
V26,C164,360
V26,C165,480
V26,C166,360
V26,C167,300
V26,C168,480
V26,C169,360
V26,C170,420
V26,C171,300
V26,C172,300
V26,C173,360
V26,C174,480
V26,C175,360
V26,C176,420
V26,C177,420
V26,C178,540
V26,C179,540
V26,C180,360
V26,C181,360
V26,C182,480
V26,C183,360
V26,C184,300
V26,C185,300
V26,C186,360
V26,C187,360
V26,C188,420
V26,C189,300
V26,C190,300
V26,C191,480
V26,C192,360
V26,C193,540
V26,C194,420
V26,C195,360
V26,C196,300
V26,C197,360
V26,C198,300
V26,C199,300
V26,C200,300
V27,C1,540
V27,C2,540
V27,C3,420
V27,C4,300
V27,C5,540
V27,C6,480
V27,C7,540
V27,C8,360
V27,C9,300
V27,C10,540
V27,C11,300
V27,C12,300
V27,C13,540
V27,C14,540
V27,C15,300
V27,C16,300
V27,C17,300
V27,C18,480
V27,C19,300
V27,C20,360
V27,C21,540
V27,C22,480
V27,C23,360
V27,C24,420
V27,C25,420
V27,C26,300
V27,C27,360
V27,C28,480
V27,C29,300
V27,C30,480
V27,C31,360
V27,C32,480
V27,C33,420
V27,C34,420
V27,C35,360
